population,variant,representation,k_start,metric,unit,planned_tasks,common_complete_tasks,missing_paired_tasks,coverage,delta_A_minus_I,ci_low,ci_high,missing_bound_low,missing_bound_high,bootstrap_unit,bootstrap_replicates,bootstrap_seed,I_paired_estimate,I_paired_numerator,I_paired_denominator,I_available_estimate,I_available_numerator,I_available_denominator,I_complete_tasks,I_missing_tasks,A_paired_estimate,A_paired_numerator,A_paired_denominator,A_available_estimate,A_available_numerator,A_available_denominator,A_complete_tasks,A_missing_tasks
all,explicit,whitespace_union,0,oracle_trr_all,proportion,14,14,0,1.0,-0.2857142857142857,-0.5714285714285714,-0.07142857142857142,-0.2857142857142857,-0.2857142857142857,task,5000,20260912,1.0,14,14,1.0,14,14,14,0,0.7142857142857143,10,14,0.7142857142857143,10,14,14,0
all,explicit,whitespace_union,1,accuracy,proportion,14,14,0,1.0,0.11607142857142858,-0.03571428571428571,0.29464285714285715,0.11607142857142858,0.11607142857142858,task,5000,20260912,0.6696428571428571,75,112,0.6696428571428571,75,112,14,0,0.7857142857142857,88,112,0.7857142857142857,88,112,14,0
all,explicit,whitespace_union,1,fsrr,proportion,3,3,0,1.0,-0.3333333333333333,-1.0,0.0,-0.3333333333333333,-0.3333333333333333,task,5000,20260912,0.6666666666666666,2,3,0.6666666666666666,2,3,3,0,0.3333333333333333,1,3,0.3333333333333333,1,3,3,0
all,explicit,whitespace_union,1,trr,proportion,3,3,0,1.0,-0.6666666666666666,-1.0,0.0,-0.6666666666666666,-0.6666666666666666,task,5000,20260912,1.0,3,3,1.0,3,3,3,0,0.3333333333333333,1,3,0.3333333333333333,1,3,3,0
all,explicit,whitespace_union,1,direct_sequence_correct,proportion,14,14,0,1.0,0.14285714285714285,0.0,0.35714285714285715,0.14285714285714285,0.14285714285714285,task,5000,20260912,0.42857142857142855,6,14,0.42857142857142855,6,14,14,0,0.5714285714285714,8,14,0.5714285714285714,8,14,14,0
all,explicit,whitespace_union,1,tce,task mean threshold distance,14,14,0,1.0,-0.8571428571428571,-2.142857142857143,0.07142857142857142,-0.8571428571428571,-0.8571428571428571,task,5000,20260912,2.642857142857143,37,14,2.642857142857143,37,14,14,0,1.7857142857142858,25,14,1.7857142857142858,25,14,14,0
all,explicit,whitespace_union,1,oracle_min_errors,task mean verdict errors,14,14,0,1.0,0.21428571428571427,0.0,0.5714285714285714,0.21428571428571427,0.21428571428571427,task,5000,20260912,0.07142857142857142,1,14,0.07142857142857142,1,14,14,0,0.2857142857142857,4,14,0.2857142857142857,4,14,14,0
all,explicit,whitespace_union,1,oracle_fsrr_all,proportion,14,14,0,1.0,-0.07142857142857142,-0.21428571428571427,0.0,-0.07142857142857142,-0.07142857142857142,task,5000,20260912,0.9285714285714286,13,14,0.9285714285714286,13,14,14,0,0.8571428571428571,12,14,0.8571428571428571,12,14,14,0
all,explicit,whitespace_union,1,oracle_trr_all,proportion,14,14,0,1.0,-0.14285714285714285,-0.35714285714285715,0.0,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,1.0,14,14,1.0,14,14,14,0,0.8571428571428571,12,14,0.8571428571428571,12,14,14,0
z0,original,bare,0,accuracy,proportion,4,4,0,1.0,0.027777777777777776,0.0,0.08333333333333333,0.027777777777777776,0.027777777777777776,task,5000,20260912,0.6944444444444444,25,36,0.6944444444444444,25,36,4,0,0.7222222222222222,26,36,0.7222222222222222,26,36,4,0
z0,original,bare,0,fsrr,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,bare,0,trr,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,bare,0,direct_sequence_correct,proportion,4,4,0,1.0,0.25,0.0,0.75,0.25,0.25,task,5000,20260912,0.0,0,4,0.0,0,4,4,0,0.25,1,4,0.25,1,4,4,0
z0,original,bare,0,tce,task mean threshold distance,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,2.75,11,4,2.75,11,4,4,0,2.5,10,4,2.5,10,4,4,0
z0,original,bare,0,oracle_min_errors,task mean verdict errors,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.25,1,4,0.25,1,4,4,0,0.25,1,4,0.25,1,4,4,0
z0,original,bare,0,oracle_fsrr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,bare,0,oracle_trr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,bare,1,accuracy,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,24,32,0.75,24,32,4,0,0.75,24,32,0.75,24,32,4,0
z0,original,bare,1,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z0,original,bare,1,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z0,original,bare,1,direct_sequence_correct,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,bare,1,tce,task mean threshold distance,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,2.0,8,4,2.0,8,4,4,0,2.0,8,4,2.0,8,4,4,0
z0,original,bare,1,oracle_min_errors,task mean verdict errors,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,4,0.0,0,4,4,0,0.0,0,4,0.0,0,4,4,0
z0,original,bare,1,oracle_fsrr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,1.0,4,4,1.0,4,4,4,0
z0,original,bare,1,oracle_trr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,1.0,4,4,1.0,4,4,4,0
z0,original,whitespace_union,0,accuracy,proportion,4,4,0,1.0,0.027777777777777776,0.0,0.08333333333333333,0.027777777777777776,0.027777777777777776,task,5000,20260912,0.6944444444444444,25,36,0.6944444444444444,25,36,4,0,0.7222222222222222,26,36,0.7222222222222222,26,36,4,0
z0,original,whitespace_union,0,fsrr,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,whitespace_union,0,trr,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,whitespace_union,0,direct_sequence_correct,proportion,4,4,0,1.0,0.25,0.0,0.75,0.25,0.25,task,5000,20260912,0.0,0,4,0.0,0,4,4,0,0.25,1,4,0.25,1,4,4,0
z0,original,whitespace_union,0,tce,task mean threshold distance,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,2.75,11,4,2.75,11,4,4,0,2.5,10,4,2.5,10,4,4,0
z0,original,whitespace_union,0,oracle_min_errors,task mean verdict errors,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.25,1,4,0.25,1,4,4,0,0.25,1,4,0.25,1,4,4,0
z0,original,whitespace_union,0,oracle_fsrr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,whitespace_union,0,oracle_trr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,whitespace_union,1,accuracy,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,24,32,0.75,24,32,4,0,0.75,24,32,0.75,24,32,4,0
z0,original,whitespace_union,1,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z0,original,whitespace_union,1,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z0,original,whitespace_union,1,direct_sequence_correct,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,original,whitespace_union,1,tce,task mean threshold distance,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,2.0,8,4,2.0,8,4,4,0,2.0,8,4,2.0,8,4,4,0
z0,original,whitespace_union,1,oracle_min_errors,task mean verdict errors,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,4,0.0,0,4,4,0,0.0,0,4,0.0,0,4,4,0
z0,original,whitespace_union,1,oracle_fsrr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,1.0,4,4,1.0,4,4,4,0
z0,original,whitespace_union,1,oracle_trr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,1.0,4,4,1.0,4,4,4,0
z0,explicit,bare,0,accuracy,proportion,4,4,0,1.0,-0.027777777777777776,-0.08333333333333333,0.0,-0.027777777777777776,-0.027777777777777776,task,5000,20260912,0.8055555555555556,29,36,0.8055555555555556,29,36,4,0,0.7777777777777778,28,36,0.7777777777777778,28,36,4,0
z0,explicit,bare,0,fsrr,proportion,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,bare,0,trr,proportion,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,bare,0,direct_sequence_correct,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,bare,0,tce,task mean threshold distance,4,4,0,1.0,0.25,0.0,0.75,0.25,0.25,task,5000,20260912,1.75,7,4,1.75,7,4,4,0,2.0,8,4,2.0,8,4,4,0
z0,explicit,bare,0,oracle_min_errors,task mean verdict errors,4,4,0,1.0,0.25,0.0,0.75,0.25,0.25,task,5000,20260912,0.0,0,4,0.0,0,4,4,0,0.25,1,4,0.25,1,4,4,0
z0,explicit,bare,0,oracle_fsrr_all,proportion,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,bare,0,oracle_trr_all,proportion,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,bare,1,accuracy,proportion,4,4,0,1.0,-0.03125,-0.09375,0.0,-0.03125,-0.03125,task,5000,20260912,0.78125,25,32,0.78125,25,32,4,0,0.75,24,32,0.75,24,32,4,0
z0,explicit,bare,1,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z0,explicit,bare,1,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z0,explicit,bare,1,direct_sequence_correct,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,bare,1,tce,task mean threshold distance,4,4,0,1.0,0.25,0.0,0.75,0.25,0.25,task,5000,20260912,1.75,7,4,1.75,7,4,4,0,2.0,8,4,2.0,8,4,4,0
z0,explicit,bare,1,oracle_min_errors,task mean verdict errors,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,4,0.0,0,4,4,0,0.0,0,4,0.0,0,4,4,0
z0,explicit,bare,1,oracle_fsrr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,1.0,4,4,1.0,4,4,4,0
z0,explicit,bare,1,oracle_trr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,1.0,4,4,1.0,4,4,4,0
z0,explicit,whitespace_union,0,accuracy,proportion,4,4,0,1.0,-0.027777777777777776,-0.08333333333333333,0.0,-0.027777777777777776,-0.027777777777777776,task,5000,20260912,0.8055555555555556,29,36,0.8055555555555556,29,36,4,0,0.7777777777777778,28,36,0.7777777777777778,28,36,4,0
z0,explicit,whitespace_union,0,fsrr,proportion,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,whitespace_union,0,trr,proportion,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,whitespace_union,0,direct_sequence_correct,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,whitespace_union,0,tce,task mean threshold distance,4,4,0,1.0,0.25,0.0,0.75,0.25,0.25,task,5000,20260912,1.75,7,4,1.75,7,4,4,0,2.0,8,4,2.0,8,4,4,0
z0,explicit,whitespace_union,0,oracle_min_errors,task mean verdict errors,4,4,0,1.0,0.25,0.0,0.75,0.25,0.25,task,5000,20260912,0.0,0,4,0.0,0,4,4,0,0.25,1,4,0.25,1,4,4,0
z0,explicit,whitespace_union,0,oracle_fsrr_all,proportion,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,whitespace_union,0,oracle_trr_all,proportion,4,4,0,1.0,-0.25,-0.75,0.0,-0.25,-0.25,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,whitespace_union,1,accuracy,proportion,4,4,0,1.0,-0.03125,-0.09375,0.0,-0.03125,-0.03125,task,5000,20260912,0.78125,25,32,0.78125,25,32,4,0,0.75,24,32,0.75,24,32,4,0
z0,explicit,whitespace_union,1,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z0,explicit,whitespace_union,1,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z0,explicit,whitespace_union,1,direct_sequence_correct,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.75,3,4,0.75,3,4,4,0,0.75,3,4,0.75,3,4,4,0
z0,explicit,whitespace_union,1,tce,task mean threshold distance,4,4,0,1.0,0.25,0.0,0.75,0.25,0.25,task,5000,20260912,1.75,7,4,1.75,7,4,4,0,2.0,8,4,2.0,8,4,4,0
z0,explicit,whitespace_union,1,oracle_min_errors,task mean verdict errors,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,4,0.0,0,4,4,0,0.0,0,4,0.0,0,4,4,0
z0,explicit,whitespace_union,1,oracle_fsrr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,1.0,4,4,1.0,4,4,4,0
z0,explicit,whitespace_union,1,oracle_trr_all,proportion,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,4,4,1.0,4,4,4,0,1.0,4,4,1.0,4,4,4,0
z8,original,bare,0,accuracy,proportion,7,7,0,1.0,0.0,-0.047619047619047616,0.047619047619047616,0.0,0.0,task,5000,20260912,0.9523809523809523,60,63,0.9523809523809523,60,63,7,0,0.9523809523809523,60,63,0.9523809523809523,60,63,7,0
z8,original,bare,0,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,original,bare,0,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,original,bare,0,direct_sequence_correct,proportion,7,7,0,1.0,-0.14285714285714285,-0.42857142857142855,0.0,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,0.8571428571428571,6,7,0.8571428571428571,6,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
z8,original,bare,0,tce,task mean threshold distance,7,7,0,1.0,-0.14285714285714285,-1.2857142857142858,0.8571428571428571,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0,0.5714285714285714,4,7,0.5714285714285714,4,7,7,0
z8,original,bare,0,oracle_min_errors,task mean verdict errors,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,7,0.0,0,7,7,0,0.0,0,7,0.0,0,7,7,0
z8,original,bare,0,oracle_fsrr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,original,bare,0,oracle_trr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,original,bare,1,accuracy,proportion,7,7,0,1.0,0.0,-0.05357142857142857,0.05357142857142857,0.0,0.0,task,5000,20260912,0.9464285714285714,53,56,0.9464285714285714,53,56,7,0,0.9464285714285714,53,56,0.9464285714285714,53,56,7,0
z8,original,bare,1,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,original,bare,1,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,original,bare,1,direct_sequence_correct,proportion,7,7,0,1.0,-0.14285714285714285,-0.42857142857142855,0.0,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,0.8571428571428571,6,7,0.8571428571428571,6,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
z8,original,bare,1,tce,task mean threshold distance,7,7,0,1.0,-0.14285714285714285,-1.2857142857142858,0.8571428571428571,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0,0.5714285714285714,4,7,0.5714285714285714,4,7,7,0
z8,original,bare,1,oracle_min_errors,task mean verdict errors,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,7,0.0,0,7,7,0,0.0,0,7,0.0,0,7,7,0
z8,original,bare,1,oracle_fsrr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,original,bare,1,oracle_trr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,original,whitespace_union,0,accuracy,proportion,7,7,0,1.0,0.015873015873015872,-0.047619047619047616,0.09523809523809523,0.015873015873015872,0.015873015873015872,task,5000,20260912,0.9365079365079365,59,63,0.9365079365079365,59,63,7,0,0.9523809523809523,60,63,0.9523809523809523,60,63,7,0
z8,original,whitespace_union,0,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,original,whitespace_union,0,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,original,whitespace_union,0,direct_sequence_correct,proportion,7,7,0,1.0,-0.14285714285714285,-0.42857142857142855,0.0,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,0.8571428571428571,6,7,0.8571428571428571,6,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
z8,original,whitespace_union,0,tce,task mean threshold distance,7,7,0,1.0,-0.14285714285714285,-1.2857142857142858,0.8571428571428571,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0,0.5714285714285714,4,7,0.5714285714285714,4,7,7,0
z8,original,whitespace_union,0,oracle_min_errors,task mean verdict errors,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,7,0.0,0,7,7,0,0.0,0,7,0.0,0,7,7,0
z8,original,whitespace_union,0,oracle_fsrr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,original,whitespace_union,0,oracle_trr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,original,whitespace_union,1,accuracy,proportion,7,7,0,1.0,0.017857142857142856,-0.05357142857142857,0.10714285714285714,0.017857142857142856,0.017857142857142856,task,5000,20260912,0.9285714285714286,52,56,0.9285714285714286,52,56,7,0,0.9464285714285714,53,56,0.9464285714285714,53,56,7,0
z8,original,whitespace_union,1,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,original,whitespace_union,1,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,original,whitespace_union,1,direct_sequence_correct,proportion,7,7,0,1.0,-0.14285714285714285,-0.42857142857142855,0.0,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,0.8571428571428571,6,7,0.8571428571428571,6,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
z8,original,whitespace_union,1,tce,task mean threshold distance,7,7,0,1.0,-0.14285714285714285,-1.2857142857142858,0.8571428571428571,-0.14285714285714285,-0.14285714285714285,task,5000,20260912,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0,0.5714285714285714,4,7,0.5714285714285714,4,7,7,0
z8,original,whitespace_union,1,oracle_min_errors,task mean verdict errors,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,7,0.0,0,7,7,0,0.0,0,7,0.0,0,7,7,0
z8,original,whitespace_union,1,oracle_fsrr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,original,whitespace_union,1,oracle_trr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,explicit,bare,0,accuracy,proportion,7,7,0,1.0,0.23809523809523808,0.047619047619047616,0.4603174603174603,0.23809523809523808,0.23809523809523808,task,5000,20260912,0.6984126984126984,44,63,0.6984126984126984,44,63,7,0,0.9365079365079365,59,63,0.9365079365079365,59,63,7,0
z8,explicit,bare,0,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,explicit,bare,0,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,explicit,bare,0,direct_sequence_correct,proportion,7,7,0,1.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,task,5000,20260912,0.42857142857142855,3,7,0.42857142857142855,3,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
z8,explicit,bare,0,tce,task mean threshold distance,7,7,0,1.0,-2.0,-4.0,-0.42857142857142855,-2.0,-2.0,task,5000,20260912,2.7142857142857144,19,7,2.7142857142857144,19,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
z8,explicit,bare,0,oracle_min_errors,task mean verdict errors,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,7,0.0,0,7,7,0,0.0,0,7,0.0,0,7,7,0
z8,explicit,bare,0,oracle_fsrr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,explicit,bare,0,oracle_trr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,explicit,bare,1,accuracy,proportion,7,7,0,1.0,0.26785714285714285,0.05357142857142857,0.5178571428571429,0.26785714285714285,0.26785714285714285,task,5000,20260912,0.6607142857142857,37,56,0.6607142857142857,37,56,7,0,0.9285714285714286,52,56,0.9285714285714286,52,56,7,0
z8,explicit,bare,1,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,explicit,bare,1,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,explicit,bare,1,direct_sequence_correct,proportion,7,7,0,1.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,task,5000,20260912,0.42857142857142855,3,7,0.42857142857142855,3,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
z8,explicit,bare,1,tce,task mean threshold distance,7,7,0,1.0,-2.0,-4.0,-0.42857142857142855,-2.0,-2.0,task,5000,20260912,2.7142857142857144,19,7,2.7142857142857144,19,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
z8,explicit,bare,1,oracle_min_errors,task mean verdict errors,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,0.0,0,7,0.0,0,7,7,0,0.0,0,7,0.0,0,7,7,0
z8,explicit,bare,1,oracle_fsrr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,explicit,bare,1,oracle_trr_all,proportion,7,7,0,1.0,0.0,0.0,0.0,0.0,0.0,task,5000,20260912,1.0,7,7,1.0,7,7,7,0,1.0,7,7,1.0,7,7,7,0
z8,explicit,whitespace_union,0,accuracy,proportion,7,7,0,1.0,0.23809523809523808,0.047619047619047616,0.4603174603174603,0.23809523809523808,0.23809523809523808,task,5000,20260912,0.6984126984126984,44,63,0.6984126984126984,44,63,7,0,0.9365079365079365,59,63,0.9365079365079365,59,63,7,0
z8,explicit,whitespace_union,0,fsrr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,explicit,whitespace_union,0,trr,proportion,0,0,0,,,,,,,task,0,20260912,,0,0,,0,0,0,0,,0,0,,0,0,0,0
z8,explicit,whitespace_union,0,direct_sequence_correct,proportion,7,7,0,1.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,task,5000,20260912,0.42857142857142855,3,7,0.42857142857142855,3,7,7,0,0.7142857142857143,5,7,0.7142857142857143,5,7,7,0
