study,version,model,revision,protocol,template,score_representation,split,scope,family,subset,n_expected_tasks,n_complete_tasks,n_nontrivial,n_all_pass,n_all_fail,accuracy,accuracy_n,accuracy_lo95,accuracy_hi95,TCE,TCE_n,TCE_lo95,TCE_hi95,TRR,TRR_n,TRR_lo95,TRR_hi95,TRR_count,FSRR,FSRR_n,FSRR_lo95,FSRR_hi95,FSRR_count,trr_success_fsrr_failure,trr_success_fsrr_failure_n,trr_success_fsrr_failure_lo95,trr_success_fsrr_failure_hi95,trr_success_fsrr_failure_count,TRR_including_trivial,FSRR_including_trivial,TRR_success_FSRR_failure_share_of_TRR_success,post_hoc,bootstrap_seed,bootstrap_replicates,interval_method
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.73750000000000004,80,0.66805555555555551,0.80138888888888893,2.3875000000000002,80,1.7875000000000001,3.0125000000000002,0.87037037037037035,54,0.77777777777777779,0.94444444444444442,47,0.81481481481481477,54,0.70370370370370372,0.90740740740740744,44,0.055555555555555552,54,0,0.12962962962962962,3,0.91249999999999998,0.875,0.063829787234042548,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.72839506172839485,54,0.64609053497942381,0.80658436213991758,2.2592592592592591,54,1.5740740740740742,2.9629629629629628,0.87037037037037035,54,0.77777777777777779,0.94444444444444442,47,0.81481481481481477,54,0.70370370370370372,0.90740740740740744,44,0.055555555555555552,54,0,0.12962962962962962,3,0.87037037037037035,0.81481481481481477,0.063829787234042548,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.7564102564102565,26,0.63247863247863245,0.86752136752136744,2.6538461538461537,26,1.5,3.8846153846153846,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.61352657004830913,23,0.51207729468599039,0.71014492753623204,3.2608695652173911,23,2.347826086956522,4.1739130434782608,0.69565217391304346,23,0.52173913043478259,0.86956521739130432,16,0.56521739130434778,23,0.34782608695652173,0.78260869565217395,13,0.13043478260869565,23,0,0.2608695652173913,3,0.69565217391304346,0.56521739130434778,0.1875,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,code_acceptance,all,80,80,54,26,0,0.73750000000000004,80,0.66805555555555551,0.80138888888888893,2.3875000000000002,80,1.7875000000000001,3.0125000000000002,0.87037037037037035,54,0.77777777777777779,0.94444444444444442,47,0.81481481481481477,54,0.70370370370370372,0.90740740740740744,44,0.055555555555555552,54,0,0.12962962962962962,3,0.91249999999999998,0.875,0.063829787234042548,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,code_acceptance,nontrivial,54,54,54,0,0,0.72839506172839485,54,0.64609053497942381,0.80658436213991758,2.2592592592592591,54,1.5740740740740742,2.9629629629629628,0.87037037037037035,54,0.77777777777777779,0.94444444444444442,47,0.81481481481481477,54,0.70370370370370372,0.90740740740740744,44,0.055555555555555552,54,0,0.12962962962962962,3,0.87037037037037035,0.81481481481481477,0.063829787234042548,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,code_acceptance,all_pass,26,26,0,26,0,0.7564102564102565,26,0.63247863247863245,0.86752136752136744,2.6538461538461537,26,1.5,3.8846153846153846,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,all_valid,code_acceptance,partial,23,23,23,0,0,0.61352657004830913,23,0.51207729468599039,0.71014492753623204,3.2608695652173911,23,2.347826086956522,4.1739130434782608,0.69565217391304346,23,0.52173913043478259,0.86956521739130432,16,0.56521739130434778,23,0.34782608695652173,0.78260869565217395,13,0.13043478260869565,23,0,0.2608695652173913,3,0.69565217391304346,0.56521739130434778,0.1875,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,all,3,3,1,2,0,0.70370370370370372,3,0.1111111111111111,1,2.6666666666666665,3,0,8,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,all_pass,2,2,0,2,0,0.55555555555555558,2,0.1111111111111111,1,4,2,0,8,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.70370370370370372,3,0.1111111111111111,1,2.6666666666666665,3,0,8,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,0.55555555555555558,2,0.1111111111111111,1,4,2,0,8,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,ALL,all,80,80,54,26,0,0.72083333333333333,80,0.64583333333333326,0.78888888888888897,2.4125000000000001,80,1.8,3.0874999999999999,0.27777777777777779,54,0.16666666666666666,0.40740740740740738,15,0.27777777777777779,54,0.16666666666666666,0.40740740740740738,15,0,54,0,0,0,0.51249999999999996,0.51249999999999996,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.64197530864197527,54,0.55555555555555558,0.72021604938271522,3.074074074074074,54,2.3518518518518516,3.8148148148148149,0.27777777777777779,54,0.16666666666666666,0.40740740740740738,15,0.27777777777777779,54,0.16666666666666666,0.40740740740740738,15,0,54,0,0,0,0.27777777777777779,0.27777777777777779,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,ALL,all_pass,26,26,0,26,0,0.88461538461538458,26,0.76495726495726502,0.99572649572649574,1.0384615384615385,26,0.038461538461538464,2.1153846153846154,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,ALL,partial,23,23,23,0,0,0.54106280193236711,23,0.43478260869565216,0.64734299516908211,4.3478260869565215,23,3.3467391304347833,5.3913043478260869,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0,23,0,0,0,0.34782608695652173,0.34782608695652173,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,code_acceptance,all,80,80,54,26,0,0.72083333333333333,80,0.64583333333333326,0.78888888888888897,2.4125000000000001,80,1.8,3.0874999999999999,0.27777777777777779,54,0.16666666666666666,0.40740740740740738,15,0.27777777777777779,54,0.16666666666666666,0.40740740740740738,15,0,54,0,0,0,0.51249999999999996,0.51249999999999996,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,code_acceptance,nontrivial,54,54,54,0,0,0.64197530864197527,54,0.55555555555555558,0.72021604938271522,3.074074074074074,54,2.3518518518518516,3.8148148148148149,0.27777777777777779,54,0.16666666666666666,0.40740740740740738,15,0.27777777777777779,54,0.16666666666666666,0.40740740740740738,15,0,54,0,0,0,0.27777777777777779,0.27777777777777779,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,code_acceptance,all_pass,26,26,0,26,0,0.88461538461538458,26,0.76495726495726502,0.99572649572649574,1.0384615384615385,26,0.038461538461538464,2.1153846153846154,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,main,all_valid,code_acceptance,partial,23,23,23,0,0,0.54106280193236711,23,0.43478260869565216,0.64734299516908211,4.3478260869565215,23,3.3467391304347833,5.3913043478260869,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0,23,0,0,0,0.34782608695652173,0.34782608695652173,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,ALL,all,3,3,1,2,0,0.62962962962962965,3,0,1,3.3333333333333335,3,0,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.66666666666666663,0.66666666666666663,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,ALL,all_pass,2,2,0,2,0,0.5,2,0,1,4.5,2,0,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.62962962962962965,3,0,1,3.3333333333333335,3,0,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.66666666666666663,0.66666666666666663,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,0.5,2,0,1,4.5,2,0,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.71805555555555556,80,0.64305555555555549,0.78749999999999998,2.4249999999999998,80,1.8,3.1000000000000001,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0,54,0,0,0,0.52500000000000002,0.52500000000000002,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.63991769547325095,54,0.55349794238683125,0.72016460905349744,3.074074074074074,54,2.3518518518518516,3.8148148148148149,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0,54,0,0,0,0.29629629629629628,0.29629629629629628,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.88034188034188032,26,0.7564102564102565,0.99572649572649574,1.0769230769230769,26,0.038461538461538464,2.1923076923076925,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.53623188405797106,23,0.42995169082125606,0.64251207729468607,4.3478260869565215,23,3.3467391304347833,5.3913043478260869,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0,23,0,0,0,0.34782608695652173,0.34782608695652173,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all,80,80,54,26,0,0.71805555555555556,80,0.64305555555555549,0.78749999999999998,2.4249999999999998,80,1.8,3.1000000000000001,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0,54,0,0,0,0.52500000000000002,0.52500000000000002,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,nontrivial,54,54,54,0,0,0.63991769547325095,54,0.55349794238683125,0.72016460905349744,3.074074074074074,54,2.3518518518518516,3.8148148148148149,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0.29629629629629628,54,0.18518518518518517,0.42592592592592593,16,0,54,0,0,0,0.29629629629629628,0.29629629629629628,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all_pass,26,26,0,26,0,0.88034188034188032,26,0.7564102564102565,0.99572649572649574,1.0769230769230769,26,0.038461538461538464,2.1923076923076925,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,partial,23,23,23,0,0,0.53623188405797106,23,0.42995169082125606,0.64251207729468607,4.3478260869565215,23,3.3467391304347833,5.3913043478260869,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0.34782608695652173,23,0.17391304347826086,0.56521739130434778,8,0,23,0,0,0,0.34782608695652173,0.34782608695652173,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all,3,3,1,2,0,0.62962962962962965,3,0,1,3.3333333333333335,3,0,9,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all_pass,2,2,0,2,0,0.5,2,0,1,4.5,2,0,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
