contrast,subset,metric,n_paired,delta_right_minus_left,lo95,hi95,seed,replicates,method
CODE explicit minus original / two_stage_32k_shared_prefix_scorer / mistralai/Mistral-7B-Instruct-v0.3 / whitespace_union,nontrivial,TCE,54,2.2037037037037037,0.90740740740740744,3.4814814814814814,20260911,5000,post-hoc paired task-cluster percentile
CODE explicit minus original / two_stage_32k_shared_prefix_scorer / mistralai/Mistral-7B-Instruct-v0.3 / whitespace_union,nontrivial,TRR,54,0.20370370370370369,0.1111111111111111,0.31481481481481483,20260911,5000,post-hoc paired task-cluster percentile
CODE explicit minus original / two_stage_32k_shared_prefix_scorer / mistralai/Mistral-7B-Instruct-v0.3 / whitespace_union,nontrivial,FSRR,54,0.1111111111111111,0.037037037037037035,0.20370370370370369,20260911,5000,post-hoc paired task-cluster percentile
CODE explicit minus original / two_stage_32k_shared_prefix_scorer / mistralai/Mistral-7B-Instruct-v0.3 / whitespace_union,partial,accuracy,23,0.096618357487922704,0.067632850241545889,0.13043478260869568,20260911,5000,post-hoc paired task-cluster percentile
CODE explicit minus original / two_stage_32k_shared_prefix_scorer / mistralai/Mistral-7B-Instruct-v0.3 / whitespace_union,partial,TCE,23,-1.7826086956521738,-3.3913043478260869,-0.13043478260869565,20260911,5000,post-hoc paired task-cluster percentile
CODE explicit minus original / two_stage_32k_shared_prefix_scorer / mistralai/Mistral-7B-Instruct-v0.3 / whitespace_union,partial,TRR,23,0.21739130434782608,0.086956521739130432,0.39130434782608697,20260911,5000,post-hoc paired task-cluster percentile
CODE explicit minus original / two_stage_32k_shared_prefix_scorer / mistralai/Mistral-7B-Instruct-v0.3 / whitespace_union,partial,FSRR,23,0.13043478260869565,0,0.30434782608695654,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",all,accuracy,67,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",all,TCE,67,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",all,TRR,67,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",all,FSRR,67,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",nontrivial,accuracy,44,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",nontrivial,TCE,44,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",nontrivial,TRR,44,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",nontrivial,FSRR,44,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",partial,accuracy,18,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",partial,TCE,18,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",partial,TRR,18,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'bare')",partial,FSRR,18,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",all,accuracy,68,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",all,TCE,68,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",all,TRR,68,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",all,FSRR,68,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",nontrivial,accuracy,45,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",nontrivial,TCE,45,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",nontrivial,TRR,45,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",nontrivial,FSRR,45,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",partial,accuracy,19,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",partial,TCE,19,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",partial,TRR,19,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'bare')",partial,FSRR,19,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",all,accuracy,67,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",all,TCE,67,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",all,TRR,67,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",all,FSRR,67,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",nontrivial,accuracy,44,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",nontrivial,TCE,44,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",nontrivial,TRR,44,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",nontrivial,FSRR,44,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",partial,accuracy,18,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",partial,TCE,18,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",partial,TRR,18,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('explicit', 'whitespace_union')",partial,FSRR,18,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",all,accuracy,68,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",all,TCE,68,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",all,TRR,68,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",all,FSRR,68,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",nontrivial,accuracy,45,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",nontrivial,TCE,45,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",nontrivial,TRR,45,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",nontrivial,FSRR,45,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",partial,accuracy,19,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",partial,TCE,19,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",partial,TRR,19,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('explicit', 'whitespace_union')",partial,FSRR,19,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",all,accuracy,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",all,TCE,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",all,TRR,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",all,FSRR,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",nontrivial,accuracy,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",nontrivial,TCE,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",nontrivial,TRR,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",nontrivial,FSRR,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",partial,accuracy,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",partial,TCE,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",partial,TRR,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'bare')",partial,FSRR,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",all,accuracy,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",all,TCE,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",all,TRR,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",all,FSRR,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",nontrivial,accuracy,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",nontrivial,TCE,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",nontrivial,TRR,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",nontrivial,FSRR,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",partial,accuracy,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",partial,TCE,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",partial,TRR,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'bare')",partial,FSRR,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",all,accuracy,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",all,TCE,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",all,TRR,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",all,FSRR,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",nontrivial,accuracy,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",nontrivial,TCE,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",nontrivial,TRR,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",nontrivial,FSRR,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",partial,accuracy,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",partial,TCE,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",partial,TRR,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code original_8k_shared_prefix_scorer minus original_8k_old_scorer / ('original', 'whitespace_union')",partial,FSRR,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",all,accuracy,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",all,TCE,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",all,TRR,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",all,FSRR,66,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",nontrivial,accuracy,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",nontrivial,TCE,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",nontrivial,TRR,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",nontrivial,FSRR,43,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",partial,accuracy,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",partial,TCE,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",partial,TRR,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
"Q3 code two_stage_32k_shared_prefix_scorer minus original_8k_shared_prefix_scorer / ('original', 'whitespace_union')",partial,FSRR,20,0,0,0,20260911,5000,post-hoc paired task-cluster percentile
